date,temperature_2m_max,temperature_2m_min,precipitation_sum,wind_speed_10m_max,wind_gusts_10m_max
2023-12-22 00:00:00+00:00,3.8225002,-6.7275,0.0,5.824946,10.3
2023-12-23 00:00:00+00:00,7.3225,-1.5274999,0.0,2.2627418,4.0
2023-12-24 00:00:00+00:00,9.6225,0.6225,0.0,2.5,4.1
2023-12-25 00:00:00+00:00,7.7225,-0.6275,0.0,2.7,4.3
2023-12-26 00:00:00+00:00,8.1725,-2.0775,3.7999997,4.90408,10.7
2023-12-27 00:00:00+00:00,4.6725,-1.2774999,4.1,4.816638,10.3
2023-12-28 00:00:00+00:00,5.8225,0.072500005,0.0,3.2649655,4.8
2023-12-29 00:00:00+00:00,7.9224997,-1.4775,10.6,4.632494,8.8
2023-12-30 00:00:00+00:00,-1.4275,-6.2275,0.1,1.8867962,3.5
2023-12-31 00:00:00+00:00,-0.2275,-3.7275,0.0,1.811077,3.6
2024-01-01 00:00:00+00:00,3.5225,-1.5775,0.0,2.209072,4.0
2024-01-02 00:00:00+00:00,7.0225,-5.9275,0.0,3.324154,4.5
2024-01-03 00:00:00+00:00,-0.52750003,-3.8274999,0.0,3.3136082,6.3
2024-01-04 00:00:00+00:00,4.6725,-4.3275,0.0,3.354102,4.6
2024-01-05 00:00:00+00:00,5.9725,0.92249995,0.0,2.2022717,3.7
2024-01-06 00:00:00+00:00,6.8225,-1.0275,0.0,3.1320918,4.8
2024-01-07 00:00:00+00:00,6.7225,-1.3774999,0.0,2.3537204,4.8
2024-01-08 00:00:00+00:00,7.1225,0.47249997,0.70000005,2.118962,4.6
2024-01-09 00:00:00+00:00,7.4225,1.8725,0.0,2.3706539,4.5
2024-01-10 00:00:00+00:00,9.4725,-0.0775,0.0,3.482815,6.8
2024-01-11 00:00:00+00:00,3.7725,-4.8275,9.500001,6.203225,9.9
2024-01-12 00:00:00+00:00,2.1225,-8.4775,0.0,4.031129,6.4
2024-01-13 00:00:00+00:00,5.8225,-0.47750002,0.1,3.1144822,4.8
2024-01-14 00:00:00+00:00,9.7225,-5.9775,2.6000001,3.2,7.2
2024-01-15 00:00:00+00:00,-3.0774999,-8.127501,1.6000001,4.3011627,8.4
2024-01-16 00:00:00+00:00,-2.7275,-8.4775,1.7,3.3241541,7.3
2024-01-17 00:00:00+00:00,-6.3275,-15.3775,1.8,3.6496572,5.0
2024-01-18 00:00:00+00:00,-4.4775,-16.077501,0.0,4.4922156,7.5
2024-01-19 00:00:00+00:00,0.1725,-6.6275,0.3,3.1622775,4.8
2024-01-20 00:00:00+00:00,-4.1275,-11.0275,2.1999998,2.8844411,6.1
2024-01-21 00:00:00+00:00,-7.9275,-15.3275,3.9,2.9529645,4.6
2024-01-22 00:00:00+00:00,-6.2775,-13.3775,0.0,3.736308,6.3
2024-01-23 00:00:00+00:00,2.7725,-10.7275,0.0,2.2671568,4.3
2024-01-24 00:00:00+00:00,1.0725,-4.8275,0.0,2.0124612,3.0
2024-01-25 00:00:00+00:00,2.3225,-6.5275,0.4,3.2695565,6.1
2024-01-26 00:00:00+00:00,-0.0775,-9.3775,2.9999995,2.9529645,5.9
2024-01-27 00:00:00+00:00,-2.5774999,-9.5775,0.0,4.1785164,7.3
2024-01-28 00:00:00+00:00,-2.1275,-7.9775,0.0,4.648656,7.5
2024-01-29 00:00:00+00:00,-1.2774999,-7.8275,1.2000002,4.588028,7.9
2024-01-30 00:00:00+00:00,2.0225,-5.1775,0.9000001,2.5495098,5.5
2024-01-31 00:00:00+00:00,-1.6274999,-6.9275,1.1,2.3259406,4.1
2024-02-01 00:00:00+00:00,-4.7275,-9.9775,0.2,2.7658632,4.4
2024-02-02 00:00:00+00:00,-3.1775,-8.5775,1.3000001,2.8017852,4.6
2024-02-03 00:00:00+00:00,-4.4775,-9.9275,0.0,4.0853395,6.6
2024-02-04 00:00:00+00:00,0.42249995,-7.2275,0.0,3.3241541,4.9
2024-02-05 00:00:00+00:00,-1.6274999,-6.2775,0.0,1.2165525,3.1
2024-02-06 00:00:00+00:00,0.3225,-7.5275,0.0,2.6076808,4.3
2024-02-07 00:00:00+00:00,4.8725,-7.9775,1.0,3.0870697,9.8
2024-02-08 00:00:00+00:00,4.8225,-2.4275,4.5,3.4539833,6.8
2024-02-09 00:00:00+00:00,4.0225,-3.0774999,0.0,1.8788295,3.4
2024-02-10 00:00:00+00:00,7.0725,-1.2774999,0.0,2.5,5.4
2024-02-11 00:00:00+00:00,11.3225,-0.2775,0.0,3.176476,5.7
2024-02-12 00:00:00+00:00,0.6225,-7.2775,6.2999997,3.0675724,5.5
2024-02-13 00:00:00+00:00,0.5725,-7.6775,0.0,2.184033,4.2
2024-02-14 00:00:00+00:00,6.0225,-1.4775,0.0,2.0396078,3.1
2024-02-15 00:00:00+00:00,15.1225,3.3225,0.0,2.9546573,6.4
2024-02-16 00:00:00+00:00,3.4225001,-23.427502,20.7,3.2202485,6.0
2024-02-17 00:00:00+00:00,-14.6775,-27.2775,0.0,4.3462625,5.8
2024-02-18 00:00:00+00:00,-12.5775,-26.177502,0.0,5.0249376,8.8
2024-02-19 00:00:00+00:00,-15.3775,-24.327501,0.0,4.614109,7.6
2024-02-20 00:00:00+00:00,-12.9275,-23.677502,1.2000002,4.00125,7.4
2024-02-21 00:00:00+00:00,-8.0275,-16.0275,0.0,3.3734255,5.6
2024-02-22 00:00:00+00:00,-2.8775,-10.6775,0.0,2.9732137,4.5
2024-02-23 00:00:00+00:00,0.8725,-9.9275,0.8000001,3.939543,7.9
2024-02-24 00:00:00+00:00,-5.0775,-10.8275,2.2,2.505993,4.8
2024-02-25 00:00:00+00:00,-5.7775,-15.6275,0.0,2.1931713,4.6
2024-02-26 00:00:00+00:00,-6.2275,-15.0275,0.0,2.404163,5.6
2024-02-27 00:00:00+00:00,-4.6775,-13.0275,0.0,3.0805843,5.0
2024-02-28 00:00:00+00:00,-3.1275,-14.0275,0.0,3.8013155,6.8
2024-02-29 00:00:00+00:00,-0.4275,-12.0775,0.0,4.661545,8.6
2024-03-01 00:00:00+00:00,0.47249997,-11.5275,0.0,5.239275,8.7
2024-03-02 00:00:00+00:00,-0.2775,-9.2275,1.4000001,2.1095023,4.1
2024-03-03 00:00:00+00:00,-2.2275,-7.0775,2.1000001,2.376973,4.1
2024-03-04 00:00:00+00:00,-0.9275,-7.5775,0.0,1.8384775,3.9
2024-03-05 00:00:00+00:00,-0.6775,-9.0775,0.0,2.0124612,5.3
2024-03-06 00:00:00+00:00,3.1725001,-5.2775,0.0,2.8160257,5.2
2024-03-07 00:00:00+00:00,6.7225,-0.6775,0.0,2.8178005,4.8
2024-03-08 00:00:00+00:00,8.6225,-0.3775,0.1,2.433105,4.9
2024-03-09 00:00:00+00:00,11.4225,-0.82750005,0.0,3.3015149,7.0
2024-03-10 00:00:00+00:00,8.1225,0.27249998,0.90000004,2.0615528,4.9
2024-03-11 00:00:00+00:00,9.2725,1.2225001,0.90000004,2.6832817,6.2
2024-03-12 00:00:00+00:00,11.4225,0.7725,10.3,3.6891732,8.7
2024-03-13 00:00:00+00:00,0.7725,-2.2275,9.700001,1.9104973,3.9
2024-03-14 00:00:00+00:00,5.3725,-6.4775,10.3,5.622277,12.8
2024-03-15 00:00:00+00:00,-3.2275,-6.4275,0.0,2.6870058,4.8
2024-03-16 00:00:00+00:00,2.7725,-5.6275,0.0,2.7784889,4.2
2024-03-17 00:00:00+00:00,7.2725,-5.1275,0.0,4.197618,8.4
2024-03-18 00:00:00+00:00,15.0225,2.2225,0.0,2.0396078,5.7
2024-03-19 00:00:00+00:00,14.5725,3.7725,0.0,2.6925824,4.8
2024-03-20 00:00:00+00:00,12.7725,2.6725001,0.1,3.2649655,6.6
2024-03-21 00:00:00+00:00,13.9725,2.0225,4.7999997,5.3600373,9.7
2024-03-22 00:00:00+00:00,11.5225,4.6725,6.3999996,3.0594118,6.7
2024-03-23 00:00:00+00:00,13.1225,4.1725,0.0,2.8017852,6.3
2024-03-24 00:00:00+00:00,16.422499,6.6725,0.0,2.209072,5.2
2024-03-25 00:00:00+00:00,17.172499,5.1225,0.0,3.4132097,6.7
2024-03-26 00:00:00+00:00,18.2725,4.3225,0.0,3.2202485,7.0
2024-03-27 00:00:00+00:00,21.0225,10.4225,0.0,3.1906114,6.4
2024-03-28 00:00:00+00:00,22.7725,5.6725,16.2,5.6515484,12.6
2024-03-29 00:00:00+00:00,13.6225,4.8725,0.2,4.560702,9.7
2024-03-30 00:00:00+00:00,8.0725,1.5725,15.400001,3.9698865,6.9
2024-03-31 00:00:00+00:00,7.7725,0.67249995,0.6,2.3706539,6.0
2024-04-01 00:00:00+00:00,11.7725,2.1225,3.4,3.577709,7.9
2024-04-02 00:00:00+00:00,13.6225,3.8225002,0.0,2.1377556,5.5
2024-04-03 00:00:00+00:00,16.172499,5.1225,0.0,2.280351,5.1
2024-04-04 00:00:00+00:00,14.2225,6.5225,0.0,1.8788295,5.4
2024-04-05 00:00:00+00:00,16.7225,5.0225,0.0,2.5238857,5.8
2024-04-06 00:00:00+00:00,18.4725,5.7225,11.5,4.738143,8.8
2024-04-07 00:00:00+00:00,14.7225,5.0225,9.700001,2.7202942,5.8
2024-04-08 00:00:00+00:00,18.322498,7.6725,0.0,2.5019991,5.7
2024-04-09 00:00:00+00:00,15.1225,2.9225001,15.099999,6.0307546,12.1
2024-04-10 00:00:00+00:00,14.5725,5.4725,0.0,2.8178005,6.2
2024-04-11 00:00:00+00:00,17.822498,7.2725,0.2,2.5495098,5.2
2024-04-12 00:00:00+00:00,12.4725,4.0725,4.7000003,3.2015622,7.1
2024-04-13 00:00:00+00:00,14.7725,3.2725,0.2,2.5961509,6.6
2024-04-14 00:00:00+00:00,18.672499,8.7725,0.0,1.9723083,5.4
2024-04-15 00:00:00+00:00,18.2225,9.3725,4.6,3.0413814,6.5
2024-04-16 00:00:00+00:00,12.4225,9.4725,30.899998,2.7784889,6.2
2024-04-17 00:00:00+00:00,16.322498,6.3725,0.90000004,1.8973665,4.8
2024-04-18 00:00:00+00:00,18.7225,6.1725,0.1,2.5632012,6.0
2024-04-19 00:00:00+00:00,19.572498,11.2225,0.0,2.6000001,4.7
2024-04-20 00:00:00+00:00,22.0225,10.0725,0.0,2.2671568,5.1
2024-04-21 00:00:00+00:00,17.822498,9.2725,0.0,2.408319,5.8
2024-04-22 00:00:00+00:00,21.8725,11.5725,0.0,2.5495098,5.2
2024-04-23 00:00:00+00:00,22.322498,11.6225,0.0,2.7294688,6.8
2024-04-24 00:00:00+00:00,20.572498,11.0225,4.5,3.8078866,8.5
2024-04-25 00:00:00+00:00,20.1225,10.6225,12.799999,3.939543,9.0
2024-04-26 00:00:00+00:00,11.1725,3.4725,4.1,2.640076,6.4
2024-04-27 00:00:00+00:00,12.3725,3.8225002,0.70000005,2.5495098,5.9
2024-04-28 00:00:00+00:00,10.6225,4.1725,0.0,1.9209373,4.9
2024-04-29 00:00:00+00:00,17.3725,6.7725,0.0,2.2022717,4.5
2024-04-30 00:00:00+00:00,,,,,
2024-05-01 00:00:00+00:00,,,,,
